event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
MEX92684,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Coahuila de Zaragoza",Monclova,,Monclova,26.9012,-101.4172,1,"La Prensa de Monclova",Subnational,"On 8 September 2024, in Monclova, Coahuila de Zaragoza, a group of former employees of the Altos Hornos de Mexico protested in support of the recently approved reform to the Federal Judiciary because they believe it will help them secure better pensions from the Mexican Social Security Institute (IMSS).",0,"crowd size=no report",1726526138,9084,37326,142839,9084
MEX92688,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Colima,Colima,,Colima,19.2429,-103.7281,1,"Colima Noticias",Subnational,"On 8 September 2024, in Colima, Colima, civilians, students, employees and judges protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,11635,56132,124409,11635
MEX92726,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","FREG: Front for Education, Democracy and the Institutionalism of Guerrero",Protesters,,,,"Protesters only",,484,"North America",Mexico,Guerrero,"Chilpancingo de los Bravo",,"Chilpancingo de los Bravo",17.5516,-99.5011,1,"El Sol de Acapulco",Subnational,"On 8 September 2024, in Chilpancingo de los Bravo, Guerrero, members of the FREG set up a sit-in at the main square to denounce the rector of the Autonomous University of Guerrero (UAGro) accused of mismanagement of resources.",0,"crowd size=no report",1726526138,12433,42798,23006,12433
MEX92739,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Women (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Hidalgo,Apan,,Apan,19.71,-98.4502,1,"La Jornada",National,"On 8 September 2024, in Apan, Hidalgo, for the second consecutive day, activists, members of the feminist organization 'Daughters of Mayahuel' and relatives of a woman that was killed protested to demand justice, and blocked traffic around the municipal presidency.",0,"crowd size=no report",1726526138,13473,23538,26085,13473
MEX92745,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Jalisco,Guadalajara,,Guadalajara,20.6764,-103.3422,1,Milenio,National,"On 8 September 2024, in Guadalajara, Jalisco, members of a civil association protested and marched to the Glorieta Minerva to demand the federal government to authorize the consumption of Trikafta and provide it free of charge for patients with cystic fibrosis.",0,"crowd size=no report",1726526138,14989,58990,116020,14989
MEX92746,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Jalisco,Guadalajara,,Guadalajara,20.6764,-103.3422,1,Milenio,National,"On 8 September 2024, in Guadalajara, Jalisco, employees and judges protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,14989,58990,116020,14989
MEX92747,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Jalisco,Guadalajara,,Guadalajara,20.6764,-103.3422,1,"El Norte",National,"On 8 September 2024, in Guadalajara, Jalisco, family and friends protested and blocked traffic at the Glorieta Ninos Heroes to demand information on the whereabouts of two missing men.",0,"crowd size=no report",1726526138,14989,58990,116020,14989
MEX92777,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Michoacan de Ocampo",Morelia,,Morelia,19.7034,-101.192,1,MiMorelia,Subnational,"On 8 September 2024, in Morelia, Michoacan de Ocampo, about 1000 employees and judges of the Judicial Branch protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=about 1000",1726526138,34105,48306,74542,34105
MEX92800,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Nuevo Leon",Monterrey,,Monterrey,25.6647,-100.311,1,"El Norte; La Silla Rota",Subnational-National,"On 8 September 2024, in Monterrey, Nuevo Leon, employees and judges of the Judicial Branch and citizens linked to the civil organization 'NL 24' gathered in front of the federal courthouses on Constitucion avenue to protest against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately",0,"crowd size=no report",1726526138,13532,70781,221034,13532
MEX92813,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Puebla,Puebla,,"Heroica Puebla de Zaragoza",19.044,-98.1975,1,E-Consulta,Subnational,"On 8 September 2024, in Heroica Puebla de Zaragoza, Puebla, around 1000 civilians, employees and judges protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=around 1000",1726526138,16695,62826,93332,16695
MEX92857,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Sonora,Hermosillo,,Hermosillo,29.0749,-110.959,1,"Entorno Informativo",Subnational,"On 8 September 2024, in Hermosillo, Sonora, judges and employees of the Judiciary marched from Emiliana de Zubeldia square, on Rosales avenue, to the government palace, to protest against the judicial reform. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=no report",1726526138,11379,44989,55735,11379
MEX92862,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,"La Jornada",National,"On 8 September 2024, in Villahermosa, Tabasco, hundreds of people protested and marched to the Nave 3 of Parque Tabasco in support of the judicial reform, which seeks to change the process for the election of judges.",0,"crowd size=hundreds",1726526138,15754,61980,151218,15754
MEX92879,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,"Veracruz de Ignacio de la Llave",Orizaba,,Orizaba,18.851,-97.0989,1,"Imagen del Golfo",Subnational,"On 8 September 2024, in Orizaba, Veracruz de Ignacio de la Llave, about 50 employees and judges of the Judicial Branch protested against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch. The protest is part of a national and indefinite strike that includes protests in other cities (coded separately).",0,"crowd size=about 50",1726526138,21898,73421,105049,21898
MEX92893,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","PT: Labor Party; Women (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,"La Jornada",National,"On 8 September 2024, in Zacatecas, Zacatecas, women of the 8M and the PT legislator protested to demand an end to gender-based violence and sanctions against police officers who assaulted 18 women during the 8M march. State police officers were present at the protest during the presentation of a government report by the governor and there were reports of threats towards protesters an journalists who were recording the police presence and intimidation. There were no escalations of violence.",0,"crowd size=no report",1726526138,19312,41936,92415,19312
MEX92894,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Teachers (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,"La Jornada",National,"On 8 September 2024, in Zacatecas, Zacatecas, civilians and academics protested against the construction of an elevated viaduct. State police officers were present at the protest during the presentation of a government report by the governor and there were reports of threats towards protesters an journalists who were recording the police presence and intimidation. There were no escalations of violence.",0,"crowd size=no report",1726526138,19312,41936,92415,19312
MEX92895,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Zacatecas,Zacatecas,,Zacatecas,22.7761,-102.5718,1,"La Jornada",National,"On 8 September 2024, in Zacatecas, Zacatecas, civilians protested during the presentation of a government report by the governor of Zacatecas to demand more support from the government to eradicate poverty in the state. State police officers were present at the protest during the presentation of a government report by the governor and there were reports of threats towards protesters an journalists who were recording the police presence and intimidation. There were no escalations of violence.",0,"crowd size=no report",1726526138,19312,41936,92415,19312
MEX92691,"08 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Judges (Mexico); Labor Group (Mexico); Lawyers (Mexico); Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Durango,Durango,,"Victoria de Durango",24.024,-104.6702,1,"El Siglo de Durango",Subnational,"On 8 September 2024, in Victoria de Durango, Durango, tens of students, lawyers, judges and employees of the Judiciary marched from the intersection of 20 de Noviembre avenue and Cuauhtemoc street to the state congress to protest against the judicial reform. Protesters claim that the reform jeopardizes the independence of the judicial branch. This protest is part of a national strike that includes protests in other cities (coded separately).",0,"crowd size=tens",1732580204,19317,57548,290153,19317
MEX92621,"07 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)",,Protesters,,,,"Protesters only",,484,"North America",Mexico,Campeche,Calkini,,Calkini,20.3705,-90.0503,1,"Tribuna Campeche",Subnational,"On 7 September 2024, in Calkini, Campeche, residents protested and blocked the Calkini-Uxmal highway to demand the payments for the use of their land as promised by authorities.",0,"crowd size=no report",1726526137,15660,20043,18715,15660
MEX92629,"07 September 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Mexico)","Vigilante Group (Mexico)",Rioters,"Civilians (Honduras)",,Civilians,Rioters-Civilians,"Civilian targeting",484,"North America",Mexico,Chiapas,Ocosingo,,Ocosingo,16.908,-92.0958,1,"El Universal (Mexico)",National,"On 7 September 2024, in Ocosingo, Chiapas, taxi drivers captured a man of Honduran nationality accused of killing a taxi driver, stripped him of his clothes, beat him and then paraded him through the streets of the city. Police officers arrested the man later the same day.",0,"crowd size=no report; sexual violence",1726526137,12960,29433,36727,29433
MEX92633,"07 September 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mexico)","Students (Mexico)",Protesters,,,,"Protesters only",,484,"North America",Mexico,Chiapas,"Tuxtla Gutierrez",,"Tuxtla Gutierrez",16.754,-93.1152,1,"La Jornada",National,"On 7 September 2024, in Tuxtla Gutierrez, Chiapas, about 20 law students protested at State Congress against the judicial reform, which seeks to change the process for the election of judges. Protesters claim that the reform jeopardizes the independence of the judicial branch.",0,"crowd size=about 20",1726526137,25090,69674,296685,25090
